order_id,customer_id,purchase_date,item_category,item_name,quantity,unit_price,total_price,payment_method,customer_type,purchase_channel,promo_discount,promo_code
ORD64697,7199,2024-11-10,Gift Cards,$100 Gift Card,8,199.75,1597.98,Gift Card,Season Passholder,In-Person,False,
ORD84253,9000,2024-11-04,Plush,Lobster Plush,5,123.26,616.3,Credit Card,Season Passholder,Online,False,
ORD29876,1257,2024-12-18,Home Décor,Limited Edition Ornament,8,182.5,1459.97,PayPal,Season Passholder,In-Person,True,
ORD18026,3758,2024-11-30,Plush,Seal Plush,2,156.64,313.27,Credit Card,Gift Purchaser,Online,False,
ORD69824,3684,2024-11-17,Toys,Action Figure,2,114.92,229.83,Gift Card,Season Passholder,In-Person,False,
ORD99841,1180,2024-11-18,Plush,Seal Plush,2,52.37,104.73,Gift Card,Season Passholder,In-Person,False,
ORD83887,9065,2024-12-17,Toys,Park Puzzle,4,87.28,349.12,Credit Card,One-Time Buyer,Online,True,
ORD79484,2386,2024-12-13,Gift Cards,$25 Gift Card,5,110.82,554.1,Gift Card,Season Passholder,Online,False,
ORD44268,6414,2024-11-26,Gift Cards,$50 Gift Card,11,130.92,1440.12,PayPal,One-Time Buyer,Online,False,
ORD58165,1253,2024-11-08,Apparel,Park Hoodie,9,71.26,641.34,Credit Card,Season Passholder,Online,False,
ORD63678,8617,2024-11-18,Apparel,Park Hoodie,1,59.7,59.7,Credit Card,Season Passholder,Online,False,
ORD84485,6614,2025-01-10,Home Décor,Park Poster,3,103.2,309.6,Gift Card,Season Passholder,In-Person,False,
ORD63913,8347,2024-11-11,Accessories,Pin Set,6,104.62,627.75,Gift Card,One-Time Buyer,In-Person,True,SINGLES_DAY
ORD84461,1895,2024-11-08,Toys,Park Puzzle,6,152.15,912.92,Gift Card,Season Passholder,Online,True,BLACKFRIDAY
ORD16406,6924,2024-11-02,Home Décor,Limited Edition Ornament,7,107.54,752.79,Gift Card,Gift Purchaser,Online,False,
ORD47267,1262,2025-01-04,Toys,Action Figure,0,52.61,0.0,Credit Card,One-Time Buyer,In-Person,False,
ORD95458,4897,2024-12-20,Gift Cards,$100 Gift Card,2,89.17,178.35,Gift Card,Season Passholder,In-Person,False,
ORD32380,5036,2024-11-30,Gift Cards,$100 Gift Card,6,167.46,1004.79,Gift Card,Season Passholder,In-Person,True,
ORD48662,7208,2024-12-02,Toys,Action Figure,6,15.87,95.22,PayPal,One-Time Buyer,In-Person,True,NEWYEAR25
ORD77052,3361,2024-11-14,Toys,Action Figure,2,135.28,270.56,PayPal,Season Passholder,In-Person,False,
ORD51809,5069,2024-11-18,Apparel,Lobster T-Shirt,13,146.67,1906.72,Gift Card,Gift Purchaser,Online,True,HOLIDAY10
ORD44772,6614,2024-11-28,Gift Cards,$50 Gift Card,9,56.11,504.98,Gift Card,One-Time Buyer,Online,False,
ORD48482,5591,2024-12-25,Gift Cards,$100 Gift Card,3,97.89,293.66,PayPal,Gift Purchaser,In-Person,False,
ORD32473,4183,2024-11-03,Plush,Lobster Plush,9,112.22,1009.95,PayPal,Gift Purchaser,Online,True,
ORD78800,5419,2024-11-27,Accessories,Snow Globe,1,114.92,114.92,PayPal,Season Passholder,In-Person,False,
ORD13536,6625,2024-11-05,Home Décor,Park Poster,4,114.56,458.22,PayPal,Gift Purchaser,Online,False,
ORD12771,2832,2024-12-17,Plush,Crab Plush,2,52.37,104.73,PayPal,Gift Purchaser,Online,False,
ORD82393,1596,2025-01-10,Accessories,Pin Set,3,57.87,173.61,Gift Card,Season Passholder,Online,True,
ORD51208,6824,2024-12-11,Accessories,Snow Globe,7,116.55,815.87,Credit Card,Season Passholder,Online,False,
ORD63207,7443,2024-12-10,Accessories,Keychain,5,106.16,530.78,Credit Card,Season Passholder,In-Person,True,
ORD96657,1184,2024-11-11,Plush,Lobster Plush,8,88.21,705.7,Gift Card,One-Time Buyer,In-Person,True,SINGLES_DAY
ORD15593,9327,2024-11-05,Gift Cards,$25 Gift Card,7,217.42,1521.95,Credit Card,Gift Purchaser,Online,False,
ORD47011,1733,2024-12-31,Apparel,Park Hoodie,7,139.48,976.37,Credit Card,Season Passholder,Online,False,
ORD68767,3266,2024-11-03,Home Décor,Park Poster,9,225.32,2027.92,Credit Card,One-Time Buyer,In-Person,False,
ORD20381,5402,2024-11-29,Toys,Park Puzzle,9,144.45,1300.01,Credit Card,Season Passholder,Online,True,
ORD62846,7343,2024-12-22,Gift Cards,$50 Gift Card,4,94.73,378.92,PayPal,Gift Purchaser,In-Person,False,
ORD66338,9219,2024-12-13,Plush,Seal Plush,8,155.39,1243.12,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD64674,5820,2024-12-26,Home Décor,Lobster Mug,5,14.55,72.73,PayPal,One-Time Buyer,Online,False,
ORD42020,2338,2024-12-06,Gift Cards,$100 Gift Card,7,141.1,987.71,PayPal,One-Time Buyer,Online,False,
ORD96528,8510,2024-11-22,Plush,Crab Plush,8,52.97,423.78,Credit Card,Gift Purchaser,In-Person,True,
ORD76531,2926,2025-01-09,Gift Cards,$100 Gift Card,3,9.02,27.06,Credit Card,Season Passholder,Online,False,
ORD70137,4392,2024-11-19,Gift Cards,$100 Gift Card,5,21.19,105.93,Gift Card,Season Passholder,Online,True,
ORD28810,4291,2025-01-10,Plush,Crab Plush,3,69.89,209.68,PayPal,One-Time Buyer,In-Person,False,
ORD20378,4035,2025-01-05,Accessories,Pin Set,2,69.85,139.7,Gift Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD85947,8910,2024-11-06,Home Décor,Lobster Mug,4,185.62,742.49,Gift Card,Season Passholder,In-Person,False,
ORD58748,6463,2024-11-02,Toys,Park Puzzle,5,46.55,232.74,PayPal,Season Passholder,In-Person,False,
ORD57202,7516,2024-12-27,Accessories,Snow Globe,2,215.33,430.65,Credit Card,Season Passholder,Online,True,NEWYEAR25
ORD69266,6445,2024-11-16,Accessories,Snow Globe,4,125.14,500.56,PayPal,Gift Purchaser,In-Person,True,BLACKFRIDAY
ORD92653,4381,2024-12-05,Accessories,Pin Set,1,77.74,77.74,Credit Card,Gift Purchaser,Online,True,BLACKFRIDAY
ORD46608,3321,2024-12-17,Plush,Seal Plush,4,17.94,71.77,PayPal,Season Passholder,In-Person,False,
ORD52712,4466,2024-12-25,Gift Cards,$25 Gift Card,2,24.73,49.46,PayPal,One-Time Buyer,Online,False,
ORD28727,6162,2025-01-02,Apparel,Park Hoodie,3,51.08,153.24,Credit Card,One-Time Buyer,In-Person,False,
ORD79537,8658,2024-11-13,Accessories,Pin Set,9,121.57,1094.12,PayPal,Gift Purchaser,Online,False,
ORD14476,8502,2024-12-27,Accessories,Snow Globe,2,112.14,224.27,PayPal,Season Passholder,In-Person,False,
ORD48182,1334,2024-12-04,Apparel,Lobster T-Shirt,4,107.84,431.36,Credit Card,Season Passholder,In-Person,False,
ORD14805,3307,2025-01-02,Plush,Seal Plush,3,67.23,201.7,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD69747,4672,2024-11-17,Accessories,Pin Set,7,142.61,998.27,Gift Card,One-Time Buyer,Online,True,
ORD10774,8774,2024-11-27,Gift Cards,$100 Gift Card,13,179.26,2330.43,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD78322,1602,2024-12-25,Gift Cards,$50 Gift Card,5,91.64,458.21,PayPal,One-Time Buyer,Online,False,
ORD56495,2999,2024-11-02,Accessories,Snow Globe,4,63.12,252.49,PayPal,Gift Purchaser,Online,False,
ORD95068,5059,2024-11-23,Apparel,Park Hoodie,13,160.25,2083.26,Credit Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD86405,4088,2024-12-15,Accessories,Pin Set,5,59.23,296.16,PayPal,Season Passholder,Online,False,
ORD24103,6184,2024-11-07,Accessories,Pin Set,4,161.31,645.25,Credit Card,One-Time Buyer,Online,False,
ORD33866,4294,2024-12-24,Toys,Toy Boat,2,101.83,203.65,Gift Card,One-Time Buyer,Online,False,
ORD35905,1392,2024-12-25,Accessories,Keychain,1,122.19,122.19,PayPal,One-Time Buyer,Online,False,
ORD66817,1031,2024-11-16,Gift Cards,$100 Gift Card,9,19.26,173.33,Gift Card,Season Passholder,Online,False,
ORD33559,6357,2024-12-08,Home Décor,Park Poster,1,85.82,85.82,Credit Card,One-Time Buyer,Online,False,
ORD35968,1913,2025-01-04,Accessories,Pin Set,1,48.02,48.02,Gift Card,One-Time Buyer,In-Person,True,HOLIDAY10
ORD73920,4048,2024-11-13,Accessories,Snow Globe,13,154.82,2012.64,Gift Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD94124,8814,2024-11-21,Apparel,Park Hoodie,7,29.39,205.73,Credit Card,One-Time Buyer,In-Person,False,
ORD77704,3905,2024-12-12,Plush,Crab Plush,1,101.67,101.67,PayPal,Season Passholder,In-Person,False,
ORD38069,6874,2024-11-01,Home Décor,Limited Edition Ornament,10,62.55,625.47,PayPal,Season Passholder,In-Person,False,
ORD49744,3492,2025-01-09,Plush,Crab Plush,1,60.12,60.12,Credit Card,One-Time Buyer,In-Person,False,
ORD75048,3558,2024-12-19,Toys,Toy Boat,3,99.03,297.09,PayPal,Gift Purchaser,In-Person,False,
ORD90979,3154,2024-12-19,Apparel,Park Hoodie,4,153.15,612.59,PayPal,One-Time Buyer,In-Person,False,
ORD11220,8016,2024-12-02,Toys,Park Puzzle,1,101.83,101.83,PayPal,One-Time Buyer,Online,False,
ORD19382,3919,2024-11-08,Home Décor,Park Poster,3,96.3,288.89,PayPal,Season Passholder,Online,False,
ORD46812,5446,2024-12-02,Accessories,Snow Globe,2,39.28,78.55,Gift Card,One-Time Buyer,Online,False,
ORD58048,1746,2024-11-02,Plush,Lobster Plush,10,38.03,380.26,PayPal,One-Time Buyer,Online,True,BLACKFRIDAY
ORD66200,9050,2024-12-16,Toys,Action Figure,4,33.01,132.04,PayPal,One-Time Buyer,In-Person,False,
ORD44107,5711,2024-11-24,Plush,Crab Plush,7,96.3,674.08,Gift Card,Season Passholder,Online,True,
ORD65464,8059,2024-11-23,Accessories,Pin Set,1,63.56,63.56,Credit Card,Season Passholder,Online,False,
ORD57575,2686,2024-12-28,Apparel,Park Hoodie,11,75.48,830.23,Credit Card,Season Passholder,Online,True,HOLIDAY10
ORD23037,3355,2024-12-18,Gift Cards,$100 Gift Card,6,194.94,1169.64,PayPal,Season Passholder,In-Person,True,
ORD44676,1692,2024-11-10,Accessories,Keychain,5,127.11,635.56,Gift Card,Season Passholder,Online,False,
ORD94057,9708,2024-12-22,Home Décor,Lobster Mug,4,107.64,430.58,Gift Card,One-Time Buyer,Online,False,
ORD87941,4422,2024-11-03,Apparel,Lobster T-Shirt,2,51.22,102.44,Credit Card,Gift Purchaser,In-Person,True,NEWYEAR25
ORD82617,4731,2024-12-30,Accessories,Pin Set,1,120.34,120.34,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD79036,1456,2024-12-28,Apparel,Lobster T-Shirt,1,23.27,23.27,Gift Card,One-Time Buyer,Online,False,
ORD11820,9539,2024-11-08,Plush,Crab Plush,8,44.14,353.15,Credit Card,One-Time Buyer,In-Person,False,
ORD95662,4143,2024-11-05,Toys,Toy Boat,7,135.6,949.17,Credit Card,One-Time Buyer,Online,False,
ORD55024,8279,2024-12-04,Gift Cards,$50 Gift Card,1,31.58,31.58,PayPal,Gift Purchaser,In-Person,False,
ORD16990,6087,2024-12-11,Toys,Toy Boat,1,80.82,80.82,Credit Card,One-Time Buyer,In-Person,False,
ORD97871,2817,2024-11-15,Plush,Lobster Plush,7,59.7,417.93,Gift Card,Season Passholder,Online,False,
ORD79053,2165,2024-11-05,Home Décor,Lobster Mug,2,32.73,65.46,Credit Card,One-Time Buyer,Online,False,
ORD90307,9933,2024-12-12,Home Décor,Park Poster,2,43.64,87.28,PayPal,Gift Purchaser,Online,False,
ORD21878,8705,2024-12-27,Apparel,Park Hoodie,6,159.68,958.11,Gift Card,Season Passholder,In-Person,False,
ORD58339,5066,2024-11-24,Gift Cards,$25 Gift Card,2,28.45,56.91,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD93499,6962,2024-11-18,Plush,Crab Plush,3,160.68,482.05,Credit Card,Gift Purchaser,In-Person,False,
ORD88764,9638,2024-12-22,Toys,Toy Boat,7,37.82,264.75,Credit Card,Gift Purchaser,Online,False,
ORD23131,3743,2024-12-03,Gift Cards,$50 Gift Card,6,39.47,236.83,Credit Card,Gift Purchaser,In-Person,False,
ORD84703,1551,2024-11-25,Plush,Lobster Plush,3,129.04,387.11,Credit Card,Season Passholder,Online,False,
ORD87535,9873,2024-11-12,Toys,Toy Boat,4,52.37,209.47,Credit Card,Season Passholder,In-Person,False,
ORD75842,6648,2025-01-06,Home Décor,Limited Edition Ornament,3,53.16,159.49,PayPal,Season Passholder,In-Person,False,
ORD67740,8562,2024-11-06,Toys,Toy Boat,7,113.01,791.06,PayPal,Gift Purchaser,In-Person,False,
ORD71458,9678,2024-12-07,Home Décor,Park Poster,3,53.5,160.5,PayPal,Season Passholder,Online,False,
ORD28359,7479,2024-12-08,Home Décor,Park Poster,7,62.55,437.85,PayPal,Gift Purchaser,Online,False,
ORD58962,6520,2024-12-18,Accessories,Pin Set,5,179.61,898.03,Gift Card,Season Passholder,Online,False,
ORD57437,7162,2024-12-03,Apparel,Park Hoodie,9,171.07,1539.59,PayPal,Season Passholder,In-Person,True,HOLIDAY10
ORD84874,2139,2025-01-04,Apparel,Winter Beanie,0,46.6,0.0,Credit Card,One-Time Buyer,Online,False,
ORD28565,8275,2024-11-25,Apparel,Park Hoodie,1,77.04,77.04,Credit Card,Season Passholder,Online,False,
ORD91470,1430,2024-11-30,Toys,Action Figure,3,152.15,456.45,Gift Card,Season Passholder,Online,False,
ORD85272,1723,2025-01-08,Apparel,Winter Beanie,1,69.89,69.89,Gift Card,One-Time Buyer,Online,True,
ORD87657,9202,2024-11-29,Accessories,Pin Set,7,61.8,432.61,Gift Card,Gift Purchaser,In-Person,False,
ORD64675,8312,2024-11-12,Apparel,Park Hoodie,9,44.42,399.77,PayPal,One-Time Buyer,Online,False,
ORD66257,9115,2024-12-17,Accessories,Keychain,1,93.8,93.8,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD78458,1682,2024-11-30,Apparel,Lobster T-Shirt,11,219.1,2410.09,Gift Card,One-Time Buyer,In-Person,True,BLACKFRIDAY
ORD19015,1855,2024-11-28,Plush,Crab Plush,3,84.76,254.27,Credit Card,One-Time Buyer,In-Person,True,
ORD62470,9078,2024-12-03,Home Décor,Park Poster,7,77.1,539.68,Credit Card,One-Time Buyer,Online,False,
ORD36073,7438,2024-11-14,Home Décor,Park Poster,7,121.33,849.34,PayPal,Season Passholder,Online,False,
ORD15393,5597,2024-11-28,Apparel,Lobster T-Shirt,6,181.59,1089.53,Credit Card,Season Passholder,In-Person,True,
ORD44306,7137,2024-12-18,Gift Cards,$25 Gift Card,9,166.23,1496.08,PayPal,Season Passholder,Online,False,
ORD21577,4177,2024-11-22,Home Décor,Lobster Mug,7,217.98,1525.84,PayPal,One-Time Buyer,In-Person,False,
ORD60259,5800,2024-11-16,Gift Cards,$100 Gift Card,9,95.52,859.66,Gift Card,One-Time Buyer,In-Person,False,
ORD21796,1012,2024-11-09,Home Décor,Park Poster,5,159.35,796.73,Credit Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD44933,9421,2024-12-20,Home Décor,Lobster Mug,1,16.9,16.9,Credit Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD77927,7441,2024-12-17,Toys,Toy Boat,7,36.37,254.56,PayPal,Gift Purchaser,Online,False,
ORD89151,1003,2024-12-24,Toys,Toy Boat,4,92.7,370.8,Gift Card,Season Passholder,In-Person,False,
ORD82579,4631,2024-12-12,Apparel,Lobster T-Shirt,4,216.84,867.37,PayPal,Season Passholder,In-Person,True,BLACKFRIDAY
ORD72950,2207,2024-11-12,Accessories,Keychain,9,115.56,1040.01,Credit Card,Season Passholder,Online,False,
ORD44181,7120,2024-12-16,Gift Cards,$25 Gift Card,2,186.64,373.29,Gift Card,Season Passholder,In-Person,False,
ORD16945,3327,2024-12-21,Accessories,Keychain,2,31.4,62.8,Credit Card,Season Passholder,In-Person,False,
ORD10371,6191,2024-11-13,Apparel,Lobster T-Shirt,7,109.88,769.16,Gift Card,One-Time Buyer,Online,True,
ORD43499,2558,2024-11-29,Apparel,Lobster T-Shirt,4,147.29,589.14,PayPal,Gift Purchaser,Online,True,
ORD71226,6034,2024-11-04,Plush,Lobster Plush,2,222.1,444.19,Gift Card,One-Time Buyer,Online,False,
ORD10750,9083,2024-11-22,Gift Cards,$50 Gift Card,4,208.18,832.72,Gift Card,One-Time Buyer,In-Person,False,
ORD33479,2945,2024-12-05,Apparel,Park Hoodie,6,27.04,162.24,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD99665,5054,2024-12-05,Accessories,Snow Globe,7,122.6,858.22,Credit Card,Season Passholder,In-Person,False,
ORD79053,1533,2024-12-24,Plush,Seal Plush,2,101.31,202.61,PayPal,Gift Purchaser,In-Person,False,
ORD72385,5262,2024-11-09,Gift Cards,$100 Gift Card,9,226.77,2040.95,Gift Card,One-Time Buyer,Online,False,
ORD24614,7257,2024-11-22,Home Décor,Limited Edition Ornament,3,117.48,352.45,Gift Card,Season Passholder,Online,False,
ORD43057,5312,2024-12-04,Home Décor,Park Poster,7,91.64,641.5,Credit Card,One-Time Buyer,Online,False,
ORD99651,9080,2025-01-10,Home Décor,Lobster Mug,3,24.05,72.15,Credit Card,Season Passholder,Online,False,
ORD95129,9299,2024-11-28,Toys,Action Figure,2,102.87,205.73,Credit Card,One-Time Buyer,Online,False,
ORD33307,8371,2024-12-20,Plush,Lobster Plush,4,42.18,168.71,PayPal,Season Passholder,Online,True,NEWYEAR25
ORD77668,4483,2024-11-01,Plush,Seal Plush,9,182.35,1641.18,Gift Card,One-Time Buyer,Online,False,
ORD27743,1186,2024-12-08,Gift Cards,$100 Gift Card,4,139.65,558.59,Credit Card,Gift Purchaser,Online,False,
ORD46590,8880,2025-01-05,Gift Cards,$25 Gift Card,0,70.65,0.0,Gift Card,Gift Purchaser,Online,False,
ORD67621,5517,2024-11-26,Home Décor,Park Poster,7,102.07,714.52,Credit Card,Season Passholder,Online,False,
ORD43508,7022,2024-11-25,Plush,Crab Plush,6,158.86,953.17,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD98531,6838,2025-01-08,Plush,Lobster Plush,2,51.52,103.03,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD53388,8030,2024-11-25,Toys,Action Figure,9,80.89,728.01,Gift Card,Season Passholder,Online,False,
ORD47787,9057,2025-01-08,Plush,Lobster Plush,3,32.32,96.95,Credit Card,Season Passholder,Online,False,
ORD54864,3904,2024-12-03,Apparel,Park Hoodie,9,95.54,859.82,PayPal,Season Passholder,Online,False,
ORD47135,8318,2025-01-06,Home Décor,Lobster Mug,4,16.68,66.71,Credit Card,Season Passholder,In-Person,False,
ORD94270,5669,2025-01-05,Toys,Action Figure,1,15.03,15.03,Gift Card,Gift Purchaser,Online,False,
ORD57525,8081,2025-01-09,Toys,Action Figure,3,33.82,101.46,Credit Card,One-Time Buyer,Online,True,
ORD23431,7788,2024-11-04,Home Décor,Limited Edition Ornament,4,226.77,907.09,Credit Card,One-Time Buyer,Online,False,
ORD36519,2649,2025-01-01,Apparel,Winter Beanie,3,66.14,198.41,PayPal,Gift Purchaser,Online,False,
ORD73927,5862,2024-12-18,Gift Cards,$25 Gift Card,5,28.73,143.65,Credit Card,One-Time Buyer,Online,True,BLACKFRIDAY
ORD97182,7711,2024-12-05,Apparel,Lobster T-Shirt,5,136.74,683.69,PayPal,One-Time Buyer,Online,False,
ORD45800,9276,2025-01-04,Home Décor,Limited Edition Ornament,3,69.89,209.68,Gift Card,Gift Purchaser,Online,False,
ORD90833,3001,2024-12-03,Toys,Toy Boat,2,52.37,104.73,Credit Card,One-Time Buyer,Online,False,
ORD59654,2535,2025-01-02,Plush,Crab Plush,3,57.12,171.35,Gift Card,Season Passholder,In-Person,False,
ORD60035,8253,2024-12-07,Home Décor,Lobster Mug,9,197.57,1778.11,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD14873,9209,2024-11-29,Toys,Action Figure,3,79.46,238.38,Gift Card,Gift Purchaser,In-Person,False,
ORD14447,3028,2024-12-10,Plush,Seal Plush,3,72.61,217.82,Gift Card,Season Passholder,Online,False,
ORD45757,5274,2024-11-18,Apparel,Winter Beanie,7,36.74,257.16,Gift Card,Gift Purchaser,In-Person,False,
ORD66922,4624,2024-12-11,Gift Cards,$50 Gift Card,8,93.32,746.58,Credit Card,Season Passholder,In-Person,False,
ORD88594,9881,2024-12-03,Toys,Action Figure,1,137.57,137.57,Credit Card,Season Passholder,Online,True,
ORD83864,5902,2024-11-30,Accessories,Pin Set,5,149.39,746.93,PayPal,One-Time Buyer,Online,True,HOLIDAY10
ORD61440,9944,2024-12-11,Gift Cards,$50 Gift Card,5,65.91,329.55,Credit Card,Gift Purchaser,Online,True,HOLIDAY10
ORD64945,7394,2024-11-17,Plush,Lobster Plush,5,61.8,309.01,Credit Card,One-Time Buyer,In-Person,False,
ORD55316,2235,2024-12-16,Home Décor,Limited Edition Ornament,3,121.57,364.71,Credit Card,Gift Purchaser,In-Person,False,
ORD51139,2134,2024-12-05,Gift Cards,$25 Gift Card,2,93.32,186.64,PayPal,Season Passholder,In-Person,False,
ORD82913,3176,2024-11-16,Accessories,Pin Set,1,52.0,52.0,PayPal,Season Passholder,Online,False,
ORD89101,7072,2024-11-21,Plush,Lobster Plush,6,46.99,281.93,Gift Card,Season Passholder,Online,True,HOLIDAY10
ORD74767,9329,2024-11-11,Accessories,Keychain,2,59.75,119.51,Gift Card,One-Time Buyer,Online,True,SINGLES_DAY
ORD68315,3839,2025-01-07,Toys,Park Puzzle,3,73.65,220.96,Credit Card,Season Passholder,Online,False,
ORD69588,5742,2024-12-20,Gift Cards,$50 Gift Card,4,86.57,346.3,Credit Card,Season Passholder,Online,True,NEWYEAR25
ORD39296,3700,2024-12-21,Gift Cards,$25 Gift Card,7,179.61,1257.24,Credit Card,Season Passholder,Online,False,
ORD88353,9996,2024-12-09,Plush,Seal Plush,7,87.89,615.25,Credit Card,Season Passholder,Online,False,
ORD29178,4664,2024-11-23,Plush,Seal Plush,11,30.39,334.31,Credit Card,Gift Purchaser,Online,False,
ORD66535,6528,2024-12-01,Home Décor,Limited Edition Ornament,2,61.1,122.19,PayPal,One-Time Buyer,Online,False,
ORD17186,8458,2024-12-13,Toys,Park Puzzle,4,26.18,104.73,Gift Card,One-Time Buyer,Online,False,
ORD62483,5910,2024-11-22,Home Décor,Limited Edition Ornament,9,95.85,862.67,Credit Card,One-Time Buyer,Online,False,
ORD98812,9012,2024-11-24,Plush,Seal Plush,11,174.53,1919.82,PayPal,Season Passholder,Online,True,BLACKFRIDAY
ORD34361,9650,2024-12-12,Apparel,Park Hoodie,8,133.51,1068.09,Credit Card,One-Time Buyer,Online,True,NEWYEAR25
ORD44045,9476,2024-12-05,Toys,Action Figure,3,81.12,243.36,PayPal,Gift Purchaser,Online,True,NEWYEAR25
ORD34862,3343,2025-01-05,Accessories,Keychain,2,75.09,150.18,Gift Card,Gift Purchaser,In-Person,True,HOLIDAY10
ORD80587,1411,2024-11-05,Home Décor,Lobster Mug,11,91.42,1005.62,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD20647,4364,2024-12-11,Apparel,Lobster T-Shirt,6,23.68,142.1,PayPal,One-Time Buyer,In-Person,False,
ORD83161,6046,2024-11-26,Home Décor,Limited Edition Ornament,9,187.03,1683.26,PayPal,Gift Purchaser,Online,True,
ORD84997,8335,2025-01-01,Plush,Lobster Plush,3,74.4,223.21,Credit Card,Season Passholder,In-Person,False,
ORD27417,5375,2024-12-15,Home Décor,Lobster Mug,5,45.86,229.28,PayPal,Season Passholder,Online,False,
ORD18385,9823,2024-12-27,Home Décor,Park Poster,2,97.47,194.94,Credit Card,Season Passholder,In-Person,False,
ORD73513,7281,2024-12-09,Apparel,Winter Beanie,2,91.64,183.29,Credit Card,One-Time Buyer,Online,False,
ORD98957,6186,2024-11-09,Toys,Toy Boat,10,178.48,1784.77,Credit Card,One-Time Buyer,In-Person,True,NEWYEAR25
ORD84270,9255,2024-12-10,Apparel,Winter Beanie,12,130.11,1561.27,PayPal,Season Passholder,In-Person,True,NEWYEAR25
ORD52891,7556,2024-11-13,Accessories,Keychain,11,23.38,257.16,Credit Card,One-Time Buyer,Online,False,
ORD58698,5734,2025-01-03,Plush,Lobster Plush,3,17.29,51.86,Gift Card,Season Passholder,Online,False,
ORD21670,6406,2024-12-12,Apparel,Winter Beanie,9,127.7,1149.27,Credit Card,Season Passholder,In-Person,True,HOLIDAY10
ORD75750,2169,2024-11-11,Home Décor,Park Poster,10,127.66,1276.58,PayPal,One-Time Buyer,Online,True,SINGLES_DAY
ORD40994,4986,2024-12-02,Gift Cards,$25 Gift Card,4,66.91,267.66,Gift Card,One-Time Buyer,Online,False,
